file	duration	year	candidate	round	date1	time1	date2	time2	date3	time3	source	notes	content
"Brazil_1994_Lula_05"	164	1994	"Lula"	1	"8/14/1994"	"n"	""	""	""	""	"Doxa, FPA"	"Missing end."	"issue of educ; introducing Lula's educ proposals; many kids don't finish school; SP, Porto Alegre, etc. municipal governments fixed educ; we need political will to solve educ; our opponents say they'll raise teacher salaries but cut them once in power; we need fair teacher salaries; educ top priority in my gov; get involved in the street campaign; Mercadante: issue of retirees"
"Brazil_1994_Lula_06"	161	1994	"Lula"	1	"8/17/1994"	"n"	""	""	""	""	"Doxa, FPA"	"Missing end."	"problem of hunger; spoiled grain in govt. warehouse; but the volunteer efforts of the people are addressing the problem; Lula: what's necessary for ending hunger in Brazil; Lula designed campaign against hunger; the gov didn't do anything for hunger"
"Brazil_1994_Lula_07"	221	1994	"Lula"	1	"8/19/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"issue of unemployment; the country has grown but we still don't have jobs; Lula attacking \"\"their\"\" false promises about jobs"
"Brazil_1994_Lula_08"	221	1994	"Lula"	1	"8/21/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"more inequality will result if they win; if we win various good policies will result; the values Lula represents; I'm going to win for you; attend SP rally; gov. implicated in food warehousing scandal; Ali Babba and 40 thieves"
"Brazil_1994_Lula_09"	223	1994	"Lula"	1	"8/24/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"Lula, leader of Direitas Ja; our people need opportunity; we'll be able to give people jobs, credit, land reform, etc; a lot of people can talk about the poor but ultimately govern for the rich; govt. paying a ton in interest; Rio rally; a torneiro mecanico can do for this country what the elite didn't do"
"Brazil_1994_Lula_10"	219	1994	"Lula"	1	"8/26/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"govt. intervention in electoral process; I'm committed to fighting corruption; difference in treatment of crimes--poor vs. rich; all the corrupt politicians not in jail are supporting FHC; we'll end corruption; attend Sao Bernardo do Campo rally; govt. using Real Plan only to win election; with Lula we'll do necessary reforms; implied connection FHC, Collor"
"Brazil_1994_Lula_11"	222	1994	"Lula"	1	"8/28/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"Mercadante: details on inflation and what the govt. should be doing; implication that they're hiding Marco Maciel; Niteroi rally; contribute; developing NE is possible; jingle Lula Conhece o Brasil"
"Brazil_1994_Lula_12"	220	1994	"Lula"	1	"8/31/1994"	"n"	""	""	""	""	"Doxa, FPA"	"Missing end."	"FHC showed a fake government program on TV; inflation will return after election; bankers and economic elite win with inflation, people lose; Lula the man to end inflation; I'll beat inflation"
"Brazil_1994_Lula_13"	224	1994	"Lula"	1	"9/2/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"how the powerful are against the people: Ricupero using state machine to favor FHC; govt. hides inflation; Ricupero favors FHC; Rede Globo can favor FHC by putting Ricupero on air; Ricupero: I have no scruples; election is about truth; govt., FHC, Globo are all lying to you; I want to solve economic problems; but above all we need an ethical Brazil"
"Brazil_1994_Lula_14"	219	1994	"Lula"	1	"9/4/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"Ricupero quote; inflation will return after election; businessmen are maintaining high prices only through the election; our governors are not honest; they only want to control inflation for 30 days; we want to for long term; I invite you to join me in building a Brazil built on truth; FHC's allies are corrupt"
"Brazil_1994_Lula_15"	223	1994	"Lula"	1	"9/7/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"2 years ago the people rose up against Collor; now they are similarly indigant about FHC and Ricupero; Ricupero admits lying to favor FHC; now's the time for people to get back out on the streets and protest like they did against Collor; Lula leadership bio"
"Brazil_1994_Lula_16"	225	1994	"Lula"	1	"9/9/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"clear the government wants to stabilize economy only through elections; the type of anti-inflation plan we need; Brazil's problem is everyone always governs until next election, without long-term plan; we have a plan involving goals; Lula won't end Real; Lula always fought against inflation; stable currency only the start of Lula's plan for future; policies for reducing inflation; report on rallies; donate money; in FHC's advertising he used Freire's name w/o permission; Freire supports Lula; picture of FHC and Collor"
"Brazil_1994_Lula_17"	225	1994	"Lula"	1	"9/11/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"they are prejudiced against me b/c I have no university ed, but they know I'm competent; the prejudice is against the people, believing they are incompetent; we'll build Brazil w/o prejudice, with opportunity for everyone; Lula leadership bio; FHC linked to Collor"
"Brazil_1994_Lula_18"	224	1994	"Lula"	1	"9/14/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"the elite are protected from inflation, you are not; introducing issue of labor; issue of salary readjustment; workers reached a favorable agreement with managers; govt. blocked agreement to benefit FHC; Vicentinho: govt. prohibits agreement; govt. against higher salaries; Lula's interpretation of the strike not being political; FHC's program, coming up, is all lies"
"Brazil_1994_Lula_19"	217	1994	"Lula"	1	"9/18/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"Marco Maciel took 1990 campaign money from PC Farias; decision to reduce tariffs creating jobs abroad; and meanwhile we are losing jobs; govt. allows accord, defeat for Ciro Gomes who didn't want salary adjustments; Camara setorial system, which Lula introduced in labor movement, has worked well in auto industry; Lula saying same thing"
"Brazil_1994_Lula_20"	222	1994	"Lula"	1	"9/21/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"retirees met with Lula; they are worried; Lula met man in Amazon, they cut his benefits; I know this man worked b/c I saw callouses on his hand; Lula specific policy positions on pensions, retirees; Lula's childhood experience; that's why he's committed to agrarian reform and fighting hunger; he's committed to education; he's committed to employment b/c he experienced unemployment; Lula represents change, a new society; PC Farias linked to Marco Maciel in prior campaign"
"Brazil_1994_Lula_21"	221	1994	"Lula"	1	"9/23/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"Marco Maciel took 1990 campaign money from PC Farias; come to SP rally Sunday; the youth are our future; Lula solves all of youth's problems"
"Brazil_1994_Lula_22"	221	1994	"Lula"	1	"9/25/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"FHC ties to Sarney, he changed sides; I make no alliances with corrupt people; evangelicals, professors say they will vote Lula; survey institutes refusing to reveal their databases as required by law; surveys that favor Lula"
"Brazil_1994_Lula_23"	227	1994	"Lula"	1	"9/28/1994"	"d"	""	""	""	""	"Doxa, FPA"	""	"FHC is a liar, says what people want to hear; quotes from FHV at the Folha de SP; Lula's government will have no prejudice; happiness of Lula's campaign; jingle \"\"Lula Brasil muda j�\"\"; phone lines;"
"Brazil_1994_Lula_24"	163	1994	"Lula"	1	"9/28/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"Marco Maciel took 1990 campaign money from PC Farias; Lula's campaign is the people's campaign; Lula: my campaign believes in the people; tons of people in the streets supporting Lula; the people are with Lula b/c of health, education, higher salaries, etc.; Lula: I'm going to win"
"Brazil_1994_Lula_25"	165	1994	"Lula"	1	"9/30/1994"	"d"	""	""	""	""	"Doxa, FPA"	""	"corruption case involving Maciel; images of Lula, and characterisitcs of the ideal Brazilian president; jingle \"\"Lula Brazil muda j�\"\";"
"Brazil_1994_Lula_26"	163	1994	"Lula"	1	"9/30/1994"	"n"	""	""	""	""	"Doxa, FPA"	""	"Marco Maciel took campaign money from PC Farias; Lula's alliances with honest and capable people; Lula on the people's side; health, educ, jobs not empty promises; courageous, sensitive, other personal qualities; we'll make the Brazil of our dreams a reality; get involved, carry flag, etc."
"Brazil_1998_Cardoso_01"	706	1998	"Cardoso"	1	"8/18/1998"	"d"	""	""	""	""	"Doxa"	""	"\"\"Boa Tarde Brasil\"\"; Cardoso's trips around Brazil; the problems in Brazil;Cardoso says he has experience; inflation 4 years ago, not anymore; Cardoso's wife will talk about \"\"Comunidade Solid�ria\"\"; unemployment; Pel� will in the program on Saturday; Seca in the Nordeste; Poverty in the Nordeste shocked the rest of the country; Cardoso, a grandfather; inflation and unemployment go togehter; Cardoso will have better chances to keep changing Brazil with 4 hours more of presidency; jingle \"\"levanta a m�o\"\""
"Brazil_1998_Cardoso_02"	713	1998	"Cardoso"	1	"8/20/1998"	"d"	""	""	""	""	"Doxa"	""	"inflation 4 years ago, not anymore; Cardoso changed Brazil; Cardoso's proposals to fix unemployment; Inflation controlled; Nordeste's growth under Cardoso; song \"\"Quero ele presente\"\"; unemploymend did not increase under Cardoso; professional skill's workshops; \"\"Program meu primeiro imprego\"\"; jingle \"\"levanta a m�o\"\";"
"Brazil_1998_Cardoso_03"	712	1998	"Cardoso"	1	"8/20/1998"	"n"	""	""	""	""	"Doxa"	""	"remember inflation?; FHC did great things in the past; FHC will create 7.8 million jobs; we controlled inflation; for development we need infrastructure; we have many ongoing infrastructure projects; ongoing development in multiple regions; Brasil-Bolivia pipeline and other ongoing infrastructure projects; explaining why there is still unemployment despite ongoing projects; they say FHC is responsible for unemployment, but not true; govt. will bring down unemployment; specific job training programs, unemployment insurance; introducing specific proposals for job creation; meu primeiro emprego program; policies for small/medium business; we alread did some of that with Simples etc.; support for ag with credit, PRONAF; job training under current gov; and even more in the future; tomorrow we see more job creation proposals; who do you think is most qualified?"
"Brazil_1998_Cardoso_04"	414	1998	"Cardoso"	1	"8/22/1998"	"d"	""	""	""	""	"Doxa"	"File split, this is part 1."	"Pel�'s interview at \"\"Boa Tarde Brasil\"\"; Pel�, minster at the Sports Ministry; Pel�'s support to Cardoso; sports' programs for kids; inflation controlled; hand counting projects; \"\"Lei Pel�\"\";"
"Brazil_1998_Cardoso_05"	297	1998	"Cardoso"	1	"8/22/1998"	"d"	""	""	""	""	"Doxa"	"File split, this is part 2."	"world cup in France and lack of organization in the Brazilian team; inflation controlled, example of bag of beans; Pel� learnt a lot form Cardoso as a minister; jingle \"\"levanta a m�o\"\""
"Brazil_1998_Cardoso_06"	713	1998	"Cardoso"	1	"8/22/1998"	"n"	""	""	""	""	"Doxa"	""	"people on the street: he did a lot of great things; he traveled around the country explaining accomplishments; shows he has experience to lead us forward; on the Boa Tarde Brasil program he was straightforward; to control unemployment have to control inflation; distributing food to help with drought; we're on a path; his next priority is unemployment; I controlled inflation; I want four more years to take on unemployment; FHC has clear job creation proposals; job creation policies; he's clear about creating 7.8 million jobs; specific job creation plans; much advancement in the social arena; school lunch; more health workers; increase in number of assentados; he put people first; things have improved in terms of inflation; roads have improved; now I have a house and furnishings; introducing Ruth Cardoso, who spoke about Comunidade Solidaria; she explains the program; Pele talked about sports ministry work; talks about Vilas Olimpicas; the government had social gains; Ruth: govt. did well on social policy; we need continuity, that's FHC; FHC's speech last Thursday was great, let's repeat; many people will say Brazil changed; I know a lot of people feel left out, that nothing's changed for them; I want to be the president of all Brazilians, work for those who have been left out; FHC is respected because he solves problems; he needs 4 more years to continue this project, his work isn't done; in the current unstable climate we need his seriousness and experience; we need to stay on the path; we need a strong leader for turbulent times"
